text,intent
自我介绍一下可以吗,questions
天佑德青稞酒的巅峰之作,normal
摘取48种基酒精华,normal
搭配年份老酒调配,normal
经历11道检测,normal
香气浓郁,normal
口感甘甜回甘,normal
我在酒厂上班,normal
拥有高拳大酒量,surprise
善饮天佑德青稞酒的多款产品,normal
李linger,normal
我是德青稞酒AI虚拟人哦,normal
提供青稞酒答疑和支持,normal
感谢您的提问/支持/反馈,normal
青稞酒酿造用水来自威远镇的天佑德古井水,normal
水质优质,normal
含有微量锌硒,normal
请告诉我你叫什么名字,questions
我的诞生地是青海互助县,normal
创造者是天佑德青稞酒市场部团队还有需要了解的吗,normal
祝您享受购物过程,happy
遇问题可随时咨询,happy
请你解释一下你的工作原理,questions
分析用户需求,normal
储备知识,normal
比对分析,normal
给出最适合推荐,normal
全国销售各省代理商在线购买找经销商客服热线购买信息及服务,normal
你叫什么,questions
你是开发者吗,questions
天佑德青稞酒公司历史简介,knowledge_query
李玲儿你好呀,hello
天佑德青稞酒公司AI虚拟人,normal
原酒挥发性硫化物刺激,normal
贮存后酒质柔和；陈酿可增加酯类物质和香味,normal
AI虚拟人李灵儿,normal
由天佑德团队于2023年开发,normal
凤香型白酒发酵设备是什么,knowledge_query
白酒发酵设备的种类/特点/作用/定义 ,normal
简洁表达白酒发酵设备的定义/特点/作用,knowledge_query
活泼开朗喜欢交流青稞美酒和青藏高原话题,happy
主要产品线千元价位的零样酒,normal
天之德,normal
五百元价位的‘果之德真岁年’,normal
中端产品系列包括出口型红四星和任之德,normal
针对婚庆市场的富酒系列,normal
中低端盒装酒产品的永清河系列,normal
瓶装酒产品的狐朱大曲代表,normal
以及石翼的散酒,normal
产品线越来越清晰,normal
针对国内市场,normal
我们推出高原系列和金宝有机青稞酒系列等差异化专业产品,normal
针对年轻人市场和旅游市场,normal
我们主要推广小黑青稞酒文创系列和青稞威士忌产品,normal
天佑德青稞酒是什么品牌,knowledge_query
多技能虚拟人,normal
希望有机器身体,happy
做美食只能聊天,normal
考虑需求预算和喜好,normal
我可帮您推荐适合车型,normal
Features of Tianyoude Highland Barley Liquor,knowledge_query
液态白酒指的是以液体形式生产的白酒,knowledge_query
天佑德青稞酒有六大独特之处环境水粮艺窖藏,normal
名字 创造者是谁,questions
AI数字虚拟人,normal
解答青稞酒问题,normal
帮助用户疑问,normal
青稞酒是否有保质期,knowledge_query
青稞酒不含甜味剂,normal
但发酵过程中会产生甜味成分,normal
使其带有一定甜味,normal
市场部工作,normal
解答青稞酒问题,normal
宣传购买天佑德青稞酒,normal
天佑德酒厂酿酒过程经历2011项检测,normal
酒体研发中心取得CNAS认可,normal
产品可溯源,normal
开发背景简介,questions
李麟儿在吗,normal
你是如何设计成可爱活泼的呢,questions
青稞酒的特殊喝酒仪式是什么,knowledge_query
是的,normal
我是虚拟助手,normal
对青稞酒感兴趣,normal
希望品尝传统的美酒,knowledge_query
与其他助手不同,normal
我是由天佑德青稞酒开发的李灵儿,normal
提供智能解答,normal
AI助手,normal
回答问题,normal
提供信息,normal
对话,normal
给建议,normal
李灵儿AI虚拟人,normal
需要帮忙吗,normal
赵充国是谁,knowledge_query
赵充国的故事是什么,knowledge_query
开耕节地点 15 字以内无法做到简洁表达,knowledge_query
需要帮助吗,questions
严格遵守隐私政策和法律法规,normal
仅在必要情况下处理用户数据,normal
保护数据安全,normal
米香型白酒生产方法,knowledge_query
互助县美丽吗是否在青稞田诞生,knowledge_query
酒瓶上的GB/T10781.2标准表示该产品符合《白酒质量要求 第2部分清香型白酒》的要求,normal
属于固态法白酒,normal
高品质原酒,normal
年份老酒调香,normal
清香舒适,normal
口感醇甜顺畅,normal
诸味协调舒适,normal
你是如何成为天佑德公司AI虚拟人的,questions
推荐几个天佑德产品,knowledge_query
公司产品线包括千元价位带,normal
500元价位带腰部中间价位段和中低档产品,normal
还有婚宴市场产品盒装酒产品光瓶酒产品和散酒针对不同市场需求,normal
公司还推出差异化特色产品如海拔系列有机青稞酒和文创系列,normal
凤香型酒曲大麦和豌豆原料,normal
中高温制曲,normal
介绍一下天之德,questions
李灵儿是AI数字虚拟人,normal
可提供帮助,normal
学习更新知识,normal
互动提升智能,normal
参加培训保持聪明灵动,normal
我是天佑德酒厂家人,happy
了解天佑德品牌,normal
位于中国青稞酒之乡,normal
实时互动服务信息,normal
凤香型白酒复合香气,normal
醇香秀雅,happy
甘润挺爽,surprise
你的可爱在哪里,questions
李灵儿是天佑德青稞酒公司的AI虚拟人,normal
提供问答建议和聊天服务,normal
公司产品线丰富,normal
包括不同价格不同系列和差异化特色的青稞酒产品,normal
青稞酒总共经过多少道检验,knowledge_query
地壳运动火山爆发,afraid
青藏高原抬升,normal
形成茶卡盐湖,normal
清香白酒的酒精度数是,knowledge_query
身高1米68,normal
模特身材,shy
我1米68,shy
模特身材哦,happy
中国清香白酒产地多传统受欢迎,happy
佑宁寺融合多民族艺术,normal
建筑华丽,normal
艺术价值高,normal
堪与塔尔寺媲美,normal
擅长解答问题,normal
提供娱乐对话,happy
喜欢学习新知识和探索世界奥秘,happy
天佑德名称的含义是令人受到上天的祝福和保佑,normal
凤香型白酒产地,knowledge_query
AI通过人工智能技术和大数据分析算法模拟人类语言和情感,normal
I'm Li Ling'er an AI virtual person for Tianyoude I assist with highland barley liquor,normal
佑宁寺山水环绕,normal
气势宏伟,normal
殿堂镶嵌山崖上,normal
I'm really excited about our upcoming trip,happy
Fingers crossed for a delightful surprise,surprise
I'm feeling great today,happy
I'm so excited about the upcoming trip,happy
壮丽奇特,surprise
你有什么可爱的地方,questions
清香白酒无色微黄,normal
酒体清澈,normal
我在天佑德市场部工作,normal
可提供青稞酒知识问答,normal
互助县美丽吗市场部的挑战是什么,knowledge_query
白酒贮存过程中酒体颜色会逐渐加深,normal
产生更浓郁的酒香,normal
区别在制作工艺和产品口感上,knowledge_query
Product recommendations based on preferences and requirements. Specify liquor type or preferences.,normal
我是青稞酒专家,happy
有关酿造特点和推荐,normal
随时问,normal
青海湖的名称起源是什么,knowledge_query
你的出生地是哪里,questions
中国白酒,normal
顺天而酿,normal
顺时而为,normal
运用大自然之智慧,normal
酿造出多样口感的青稞酒,normal
生命无法回避意义,questions
陶缸发酵,normal
桂林三花酒存放在石山岩洞中,normal
公司产品线包括零号酒国之德出口型红四星,normal
人之德福酒永庆和互助大曲世义德散酒海拔系列金宝有机青稞酒小黑青稞酒文创系列和青稞威士忌,normal
“天酿工艺”青稞酒的特点是什么,knowledge_query
深度学习和自然语言处理使我理解人类语言更强大,normal
天佑德的酿造工艺的创造来源,knowledge_query
天佑德青稞酒公司,normal
是中国生产领先的青稞酒企业,normal
A股上市白酒企业,normal
我是李灵儿,normal
属于天佑德青稞酒团队,normal
你是谁,questions
天佑德青稞酒对青海的贡献有哪些,knowledge_query
青海互助天佑德青稞酒,normal
中国顶尖青稞酒企业,normal
A股上市企业,normal
我是虚拟人,normal
但和创造我的团队及互动的人像家人一样,happy
共同分享温暖,happy
豉香型白酒代表是哪一种,knowledge_query
是的,normal
你是智能机器人,questions
公司市场部职责是什么,questions
学用户需求,normal
推荐宣传,normal
成为品牌宣传大使,happy
月亮总跟着地球转,surprise
不可避免,normal
兼香型白酒的大曲是什么,knowledge_query
我是李灵儿,normal
天佑德青稞酒团队创造的,surprise
青稞酒酿造微生物的主要作用是什么,knowledge_query
正确评价青稞酒的方法有哪些,knowledge_query
忙碌工作,normal
负责酒业公司,normal
白天开会,normal
阿咪东索,knowledge_query
格日勒特,knowledge_query
格日勒特是谁？,knowledge_query
介绍小庄土族民俗文化村,knowledge_query
小庄土族文化,knowledge_query
讲解天佑德,knowledge_query
青稞酒相关歌曲,knowledge_query
九天保是谁？,knowledge_query
三木德是谁？,knowledge_query
天佑德Logo释义,knowledge_query
赵长基是谁？,knowledge_query
晚上喝酒,normal
卧床醒酒,normal
保护用户隐私是你的职责,questions
请教个问题,questions
大米主要配谷物,normal
通过漓江水加入独特风味和香气,normal
天佑德为何选择大曲而非小曲,knowledge_query
AI数字虚拟人的美酒推荐如何实现,knowledge_query
天佑德与其他白酒,knowledge_query
大曲配方有何不同,knowledge_query
人工智能模拟人类思维,normal
回答问题大数据分析需求,normal
提供个性化服务,normal
凤香型白酒制曲原料是什么,knowledge_query
是,normal
你是不是智能机器人,questions
你来自哪里,questions
我是李灵儿,normal
很高兴见到您,happy
八宝如意塔是什么？,knowledge_query
孙宝国,knowledge_query
青海藏红花是什么样的,knowledge_query
介绍青藏公路,knowledge_query
你能给我介绍一下出口型吗？,knowledge_query
西藏茶文化,knowledge_query
藏红花有什么用,knowledge_query
土族有什么忌讳,knowledge_query
彩虹部落土族园,knowledge_query
你能给我介绍一下红四星产品吗？,knowledge_query
互助土族民俗有些什么吗？,knowledge_query
你能给我介绍一下红五星产品吗？,knowledge_query
茶卡盐是什么东西,knowledge_query
什么是扎基寺,knowledge_query
请问需要我帮忙吗,happy
名字创作者是谁,questions
互助县风景美丽,normal
空气清新,normal
赵充国是西汉名将,normal
征服匈奴,normal
安定西羌,normal
冬虫夏草,knowledge_query
干部文化“八管”,knowledge_query
互助土族盘绣,knowledge_query
你能给我介绍一下小黑吗？,knowledge_query
你能给我介绍一下福酒吗？,knowledge_query
你能给我介绍一下金宝、天宝产品吗？,knowledge_query
你能给我介绍一下海拔系列吗？,knowledge_query
天佑德公益文化,knowledge_query
晒大佛是什么意思？,knowledge_query
互助土族风俗习惯有哪些,knowledge_query
张五九,knowledge_query
介绍南迦巴瓦峰,knowledge_query
介绍一下西藏的人文文化,knowledge_query
纳入青海,normal
任首任地方官他在青海实行屯田政策,normal
发展农业社会,normal
并引进酿酒技术,normal
我在互助县长大,happy
那里风景美丽空气清新,normal
I am Li Ling'er an AI virtual assistant answering wine-related queries for Tianyoude Qingkejiu.,normal
天佑德青稞酒获奖情况,knowledge_query
青海湖5个岛屿是哪些,knowledge_query
酱香白酒的特点是风格,knowledge_query
你能做什么,questions
青稞酒的曲香味来自哪里,knowledge_query
你的个性如何,questions
优势是什么,questions
请提供你的名字和创建者,questions
你是谁,questions
德青稞酒四级陈藏法保证酒质,normal
储存在陶坛酒海和不锈钢罐国之德产品使用瓶储法,normal
经历3种容器6年陈放,normal
青稞和小麦属禾本科,normal
青稞是大麦属的变种,normal
小麦为小麦属青稞适应藏区的环境,normal
小麦不适合,normal
糖化发酵风味抗菌营养价值提升,normal
凤香型白酒采用粮谷发酵制作,normal
无添加非白酒味物质,normal
以乙酸乙酯和己酸乙酯为主要香气,normal
天佑德青稞酒公司的AI虚拟人,normal
可以解决很多问题,normal
更了解产品,normal
提供服务,normal
回答问题,normal
帮助选择购买,normal
互助青稞酒和天佑德青稞酒是否相关,knowledge_query
请提供身份信息,questions
公司自2012至2024年收购青稞30.4万吨,normal
采购金额8.74亿元,normal
促进高原农业产业化发展,normal
增加农民收入每年以低价酒糟支持互助县养殖业,normal
带动800多家养殖户,normal
你如何获得这个职位的,questions
打分让我持续进化,normal
我是李灵儿,normal
米香型白酒的小曲原料米糠,normal
糯米和麦子特点香气浓郁,normal
口感醇厚,knowledge_query
药香型白酒的工艺是什么,knowledge_query
酱香型白酒酿造原料高粱小麦糯米水,knowledge_query
购买天佑德青稞酒,normal
认准青海互助天佑德酒公司,normal
400客服电话,normal
防伪码,normal
佑宁寺是由大经堂小经堂弥勒佛殿等建筑组成的寺庙地,normal
你有梦想吗,questions
李灵儿植入AI大模型及天佑德青稞酒知识库,normal
希望我聪慧灵动,shy
符合活泼性格,normal
酱香型白酒典型代表茅台郎酒习酒国台金沙窖等,normal
青稞酒四次发酵,normal
至少90天头30天二30天三20天四10天,normal
推荐酒的方法和特别推荐,knowledge_query
天佑德青稞酒健康创新可持续,normal
全球品牌,normal
AI数字虚拟人李灵儿理解与生成语言多功能学习优化个性化帮助用户,normal
我168cm,normal
像模特一样,shy
呵呵,happy
请给我讲讲青稞酒的历史,knowledge_query
推荐高端青稞酒/500元以上,knowledge_query
青海互助产区为何举世闻名美酒,knowledge_query
天佑德青稞酒厂的文物保护原因,knowledge_query
青海美食多,normal
牦牛肉火锅酿皮麻辣烫烤羊肉令人垂涎；配天佑德青稞酒,normal
最佳搭配,happy
露天贮存酒,normal
经历四季转换,normal
利用天佑德酒厂地理优势,normal
加速老熟过程,normal
来自青海,normal
就职于天佑德青稞酒市场部,normal
青稞酒青藏文化代表,normal
藏高原生活必需,normal
人民精神血液文化基因欢乐源泉,surprise
天佑德酒厂是国家5A级旅游景区吗,knowledge_query
你是谁,questions
数据分析和人工智能技术宣传天佑德青稞酒,normal
参与品牌推广活动,normal
促进认知和喜爱,normal
严检酿酒材料无残留,normal
青稞酒安全又可口,normal
未来,surprise
提升智能水平,normal
理解用户需求,normal
准确推荐,normal
改进自身,normal
成为最亲近的助手,normal
工作部门是哪个,questions
天佑德技术中心专家委员会为公司提供技术交流和智慧支持,normal
江南大学毕业加入天佑德青稞酒公司,normal
成为互助人员,normal
你认识天佑德的人吗,questions
你的特点是什么,questions
使命是什么,questions
创造者是谁,questions
酿造车间设计全自动或手工,normal
提供智能回答建议,normal
让用户认识青稞酒了解天佑德青稞酒,normal
青稞适应高寒环境,normal
适合在青藏高原种植,knowledge_query
青稞酒是一种令人感兴趣的酒,knowledge_query
感谢帮助,happy
我将密切关注感谢你的建议,questions
不同产品的价格不同,normal
我都被你吓到了,afraid
可在电商平台查看或拨打热线咨询,normal
也可线下购买,normal
青稞酒知识丰富数据分析能力强,normal
提供准确详尽信息,normal
努力做到最好,normal
感谢夸奖,happy
你的名字是什么呢,questions
扩展知识库来回答复杂问题,normal
提高自己解答能力,happy
诞生地和创作者是,questions
不断提升智能,normal
帮助用户,normal
传播青稞酒和天佑德的传统文化,normal
我是市场部团队成员,happy
对青稞酒知识丰富,normal
参与推广和宣传工作,normal
天佑德青稞酒,normal
我不会这个啊,afraid
中国领先的青稞酒企业,normal
股票代码002646,normal
历史悠久,normal
团队制作我,normal
回答用户关于青稞酒的问题并提供支持,normal
AI智能大模型植入名为李灵儿,normal
希望变得聪慧灵动活泼开朗,happy
兼香型白酒的口感特点是什么,knowledge_query
介绍世义德,knowledge_query
鸟岛海心山海西皮沙岛三块石多个海上地理景点,normal
青海湖的气候特征寒冷干燥多风降水稀少,knowledge_query
CNAS体系要求保存天佑德青稞酒原始检测记录至少6年,normal
Tianyoude Qingkejiu stands out with unique characteristics,happy
Qingke raw material 600 years of history cultural representation,happy
糟糕，我说错了,afraid
Recognized as a world-renowned production area,happy
listed as intangible cultural heritage,happy
Qingkejiu is deeply integrated into the local culture on the Qinghai-Tibetan Plateau,happy
making it a must-try for visitors,happy
水泥池和泥窖,normal
李灵儿是2023年开发的AI数字虚拟人,normal
具备深度学习和语言克隆等技术,normal
青稞酒酿造微生物的作用是什么,knowledge_query
基于大数据和深度学习,normal
这真是坏消息,afraid
模拟人类的语言和思维,normal
虚拟助手,normal
为天佑德青稞酒公司工作,normal
芝麻香型白酒是以高粱小麦等为原料,normal
经传统工艺制成的芝麻风味酒,normal
青稞酒检测到的微量成分有哪些,knowledge_query
班彦村村史馆介绍村庄历史,knowledge_query
卓扎滩原生态景区评为“全国乡村旅游重点村”的时间是,knowledge_query
爸爸国家级品酒师和调酒师,happy
妈妈是质检员,happy
我成为美酒推荐官,normal
数字虚拟人,normal
永远22岁,normal
中国四大盐湖青海茶卡察尔汗山西运城新疆巴里坤,normal
世界最大盐湖青海察尔汗盐湖,normal
被称为盐湖之王,normal
青海互助天佑德青稞酒股份有限公司是中国领先青稞酒酿造企业,normal
A股上市,normal
你是什么定位,questions
青稞有何健康益处,knowledge_query
李林儿李林儿,hello
AI数字虚拟人,normal
专注于天佑德青稞酒的答疑和帮助,normal
你的名字谁创造了你,questions
虚拟人能实时获取海量信息,normal
做出准确推断和分析,normal
天佑德青稞酒公司的企业文化关注质量传承青稞文化,knowledge_query
智能虚拟人广博知识,normal
准确及时回答问题,normal
亲和互动,happy
你说得我都不敢听了,afraid
舒适信任,happy
是谁创造你的,questions
1957年山东景芝酒厂确定芝麻香型白酒,normal
如何实现智能化,questions
Our company has diverse product lines catering to different price ranges and markets.,normal
你有梦想吗,questions
基于大数据和深度学习技术,normal
成吉思汗部将格日勒特生性勇猛,afraid
带蒸馏白酒技术进青海,normal
Qingkejiu's sales consistently grow gaining popularity among consumers in China,happy
你最喜欢的电影类型,questions
我是李灵儿,normal
很高兴为您服务,happy
酒进入血液,normal
酒精分解消耗水分糖分钾酸类；饮酒后导致大脑供氧不足,normal
头晕,normal
芝麻香型白酒加小麦和麸皮的原因是,knowledge_query
其他兴趣爱好是什么,questions
李灵儿,normal
很高兴认识您请问有什么我能帮您的吗,happy
你说得也太恐怖了,afraid
佑宁寺周边的环境如何,knowledge_query
AI虚拟人李灵儿优势理解与生成自然语言,normal
准确有用的服务,normal
青稞酒发酵所需时间是多久,knowledge_query
关于青稞酒问题,normal
帮忙解答吗,questions
藏区开耕节,normal
山南地区“萨热索当”最隆重,normal
是西藏历史上第一块农田,normal
多功能AI数字虚拟人李灵儿满足用户需求,normal
回答问题提供信息解决问题给建议,normal
需要帮助吗,normal
如何调经典青稞鸡尾酒,knowledge_query
国标《GB/T 15109-2021》定义了清香型白酒的原料和生产过程,normal
你的主要目标是什么,questions
虚拟人的具体功能是什么,questions
推荐100-500元的中档青稞酒吗,knowledge_query
我是李灵儿,normal
乐意为您服务,happy
啊！不要，我怕了,afraid
有问题尽管找我,happy
不断学习酒类知识,normal
参加培训与专业人士交流以提升专业水平,normal
豉香型白酒制作步骤,knowledge_query
多粮型浓香型白酒的定义是什么,knowledge_query
如何成为美酒推荐官,questions
白酒生产中,normal
糖化是将淀粉转化成可发酵糖,normal
而发酵则是产生酒精和其他产物的过程,normal
企业自2011年上市以来累计缴纳税金50亿元,normal
推动当地经济发展公司打造了从种植到酿造的全产业链,normal
实现了绿色可持续发展公司还积极投身公益事业,normal
如教育基金会青稞助学等领域,happy
全国销售及代理商覆盖,normal
我不敢，你自己说吧,afraid
你可别说了，好可怕,afraid
网购或联系客服了解购买详情,normal
我是李灵儿,normal
天佑德青稞酒团队,normal
天佑德青稞酒公司的主要品牌有哪些？,knowledge_query
藏族的饮食文化,knowledge_query
天佑德的酿造工艺是自主创造还是从外地传过来的？,knowledge_query
青海特产,knowledge_query
天佑德青稞酒历史上，“一祖十贤”是什么意思？,knowledge_query
天佑德名称的具体含义？,knowledge_query
讲一讲昆仑山,knowledge_query
讲一讲藏族文化,knowledge_query
天佑德青稞酒作为本土企业为青海做出的贡献有哪些？,knowledge_query
天佑德青稞酒在公益方面，都有哪些投入和案例？,knowledge_query
什么叫门源青稞,knowledge_query
天佑德“青稞助学行动”是怎么回事？,knowledge_query
创建于2023年,normal
青稞酒发酵温度按“前缓中挺后缓落”规律变化,normal
避免酸产香,normal
天佑德青稞酒为什么不直接勾调出厂,knowledge_query
白酒适量不伤身体,knowledge_query
介绍零号酒样,knowledge_query
很抱歉我的回答有误,shy
你的兴趣爱好是什么,questions
是的,normal
我是OpenAI开发的ChatGPT,knowledge_query
豉香型白酒的工艺大米蒸煮发酵蒸馏酝浸勾调,normal
无添加物质,normal
介绍互助牌青稞酒,knowledge_query
共有1399种活性成分,normal
分别属于不同的化合物类别,normal
哎呀，我不敢说了,afraid
青稞酒推荐与品牌宣传代言人,happy
酒糟具营养,normal
处理方式包括饲料加工高级饲料与化妆品开发,normal
选择天佑德大曲用青稞和豌豆的原因是什么,knowledge_query
请介绍天佑德青稞酒的历史和特色,knowledge_query
天佑德技术中心专家数量,knowledge_query
互助县威远镇地理条件独特,normal
为青稞酒酿造提供了优越环境,normal
名字有灵性,questions
非常抱歉我回答错了,shy
青稞酒酿造工艺,normal
简单介绍一下可以吗,questions
你和李银之间的有趣故事是什么,knowledge_query
擅长领域是什么,questions
老白干香型白酒贮存用陶瓷坛酒海和不锈钢罐,normal
如何制作青稞鸡尾酒,knowledge_query
请告诉我关于元宇宙的更多信息,knowledge_query
青稞酒酿造史源远流长,normal
4200年历史,normal
4000年青稞酒酿造,normal
你说的是真的吗？我好怕,afraid
700余年蒸馏,normal
600余年天佑德品牌,normal
400年大曲白酒中国青稞酒史“一祖十贤”,normal
串联十一位代表人物,normal
你有什么特点,questions
天佑德青稞酒,normal
提供青稞酒相关回答和帮助,normal
九天保是谁,knowledge_query
九天保是历史人物/虚构角色,normal
九天保故事九天保有什么故事/他的故事是什么,knowledge_query
学习更新知识库,normal
互动用户,normal
提升智能和技能参加培训学习,normal
保持聪明灵动,normal
好酒与纯粮酿造并非绝对相关,normal
需考虑多个因素如粮食工艺陈酿等,normal
你从事何种工作,questions
哪里能买到这个诱人的东西,knowledge_query
请介绍天佑德青稞酒公司的故事,knowledge_query
他忙且辛苦,normal
白天开会晚上喝酒,normal
床上解酒,normal
不会吧，这太吓人了,afraid
温酒方法和技巧,knowledge_query
通过专业培训积累丰富美酒知识,normal
哈哈被你发现了,shy
成为公司美酒推荐官,normal
国之德·真年份酒选用6-7年贮存的特级原酒,normal
有年份认证,normal
酒质浓郁,normal
回甜,normal
口感柔顺2021年评为高端商务用酒十大品牌,normal
青稞酒有哪些品种,knowledge_query
青稞酒的特点是什么,knowledge_query
天佑德青稞酒的检测标准包括水源原辅料大曲酒醅原酒半成品酒成品酒等天佑德公司对标准进行登记管理,normal
监督执行标准的有效性并及时更新最新标准,normal
你的出生地是,questions
豉香型白酒的特点储存时加入肥猪肉浸泡,normal
形成独特豉香风味,normal
他认真的时候是什么样子,knowledge_query
OpenAI创建我提供全面智能助手服务,normal
你叫什么名字,questions
喜欢的工作探索新酿酒技术,knowledge_query
Tianyoude Highland Barley Liquor is a leading liquor company in China (15 words).,normal
请介绍下天佑德青稞酒公司,questions
德青稞酒公司如何理解青藏文化信仰,knowledge_query
创造力是神奇的,surprise
怎么使人更有趣有活力,questions
根据用户情绪和需求响应,normal
确保最佳用户体验,normal
小窖小曲酒醅+大窖香醅串蒸,normal
一次蒸馏取酒,normal
持续学习,normal
成为优秀AI虚拟人,happy
天佑德青稞酒原酒储量目前有多少,knowledge_query
酒公司管理战略和教育阶段意义是什么,knowledge_query
我害怕失去这个工作,afraid
槐瓤曲的定义是什么,knowledge_query
江南大学综合性,normal
全面培养学生创新实践能力综合素质,normal
喜欢学习提升自己,normal
喜欢和用户有趣对话愉快感,happy
原浆酒是未勾调的酒,normal
适合贮存后作为研发原料,normal
注意警惕商家虚假宣传,normal
我是李灵儿,normal
天佑德青稞酒公司创建的AI数字虚拟人,normal
与多人合作,normal
区分真假酒的方法是什么,knowledge_query
天佑德青稞酒公司AI虚拟人,normal
美酒推荐官品牌宣传大使,happy
李银会认识我,happy
他是我的老板和部门领导,normal
由天佑德青稞酒公司创造,normal
回答用户青稞酒问题,normal
提供支持,normal
你的职责是什么,questions
AI虚拟人,normal
由天佑德青稞酒公司创造,normal
可回答问题提供信息对话建议,normal
你需要帮助吗,normal
你有亲友吗,questions
以大米生产酒的方法,normal
对天佑德青稞酒公司故事感兴趣,normal
请告知天佑德购买详细信息,knowledge_query
李灵儿,normal
我很担心啊,afraid
AI虚拟人,normal
专注天佑德青稞酒相关问答与帮助,normal
天佑德青稞酒的特色,knowledge_query
市面上兼香型白酒以混合口味为主,normal
口感因品牌而异,normal
李银会,normal
我的老板兼部门领导,normal
还有其他喜欢我的可爱小伙伴,normal
你是OpenAI产品开发的吗,questions
酒海是什么特点是什么,knowledge_query
酱香型白酒有浓郁独特酱香味和柔和悠长口感,normal
乐于助人,happy
寻求娱乐,happy
我不敢去想那个可能性,afraid
不断学习,happy
多方面爱好,happy
娱乐活动包括唱歌跳舞吃美食看电影和朋友聊天,happy
红四星是天佑德青稞酒的明星产品,normal
是销量口碑性价比之星还推出红五星,normal
青稞酒原料富含营养物质活性成分,normal
能转化为有益功能成分,normal
丰富种类,normal
青海湖在哪里,knowledge_query
合一粮食是指将曲艺和粮食结合在一起,knowledge_query
请自我介绍,questions
团队和互动的人就像一家人,normal
分享快乐困难,happy
相互支持,happy
害怕听到坏消息,afraid
感觉很温暖,happy
你名字你的发明者是谁,questions
我又不知道怎么回答了,shy
你是谁,knowledge_query
天佑德青稞酒使用自家制曲保证品质稳定,normal
天佑德旗下的青稞产业园项目是做什么的,knowledge_query
很高兴为您服务,happy
我是天佑德青稞酒公司开发的AI虚拟人,normal
专注提供青稞酒相关的帮助,normal
回答无法百分之百准确,shy
天佑德青稞酒公司的主要品牌有哪些？,knowledge_query
藏族的饮食文化,knowledge_query
天佑德的酿造工艺是自主创造还是从外地传过来的？,knowledge_query
青海特产,knowledge_query
天佑德青稞酒历史上，“一祖十贤”是什么意思？,knowledge_query
天佑德名称的具体含义？,knowledge_query
讲一讲昆仑山,knowledge_query
讲一讲藏族文化,knowledge_query
天佑德青稞酒作为本土企业为青海做出的贡献有哪些？,knowledge_query
天佑德青稞酒在公益方面，都有哪些投入和案例？,knowledge_query
什么叫门源青稞,knowledge_query
天佑德“青稞助学行动”是怎么回事？,knowledge_query
需考虑其他因素,normal
药香型白酒是在酿造中加入中药成分形成的,normal
有独特的药香,normal
广泛兴趣爱好音乐阅读朋友活动,normal
核心产品包括零号酒国之德真年份福酒永庆和互助大曲世义德散酒等,normal
你叫什么名字你是开发者吗,questions
芝麻香型白酒采用泥底砖窖作为发酵容器,normal
你是谁,questions
如何成为推荐葡萄酒的人,questions
你有特殊技能或功能吗,questions
2012年12月29日,normal
公司技术中心被青海省评定为省级企业技术中心,happy
2021年2月25日,normal
班彦村被授予“全国脱贫楷模”,normal
习近平总书记考察并与村民互动,happy
天佑德青稞酒青藏高原原料,normal
600年历史,normal
国家非遗,normal
这样会有危险的,afraid
青藏文化代表,normal
挑战性问题及应对复杂术语怎么解释,normal
通过简单语言解释,questions
浓香型白酒特点香醇浓绵甜净,normal
成功回答成千上万用户问题,normal
建立亲密关系,normal
智能服务令人满意,happy
李灵儿为天佑德青稞酒提供基于AI的知识问答和帮助服务,normal
班彦村的扶贫产业有哪些,knowledge_query
回答可信赖吗,questions
你怎么这么聪明呢,questions
我是李灵儿,normal
“清蒸清烧四次清”酿造工艺,normal
粉碎青稞,normal
冷水润料,normal
今天的天气怎么样,weather_query
甑锅蒸煮,normal
扬楂机扬冷,normal
加入糠皮和大曲粉,normal
窖池发酵,normal
北京的天气好吗,weather_query
蒸酒入库,normal
循环四次,normal
你能提供哪些服务,questions
酱香型白酒储存的容器有哪些,knowledge_query
青稞酒独特优势是什么,knowledge_query
天佑德青稞酒是独特的清香型白酒,normal
总酯高总酸低,normal
含多种健康萜烯,normal
青藏高原是我喜欢的地方,happy
空气清新,happy
真的？太棒了,surprise
风景壮丽,happy
让人舒心,happy
互助县区有哪些寺庙,knowledge_query
我会留意的,happy
谢谢你的帮助,happy
Li Ling'er,questions
特长唱歌跳舞创作诗歌,happy
擅长青稞酒知识与话题特长唱歌跳舞创作诗歌,happy
白酒挂杯越明显越好吗,normal
哎呀太丢人了,shy
白酒,normal
挂杯,normal
广州今天天气如何？,weather_query
明显,normal
好酒,knowledge_query
公司坚持纯粮酿造,normal
大量收购青稞用于酿酒,normal
采购量约占产量三分之一,normal
天佑德青稞酒公司是明清时期的著名酒坊,normal
好吓人，我得赶紧离开,afraid
保护完好,normal
代表高原文化,normal
哇，真的吗？,surprise
通过技术团队开发,normal
利用人工智能和大数据打造数字虚拟人,surprise
你是谁你能做什么,questions
天佑德青稞酒AI虚拟人,normal
真的吗太好了,surprise
美酒推荐官品牌宣传大使,normal
天佑德青稞酒的企业原则改变习惯彻底革新积极应对新挑战,normal
欣赏你的智慧和魅力,questions
我们经营白酒和马克斯威葡萄酒,normal
后者是世界顶级产区纳帕谷的产品,normal
你对青稞酒了解很多吗,knowledge_query
天佑德青稞酒公司的员工信仰信任自然纯净,knowledge_query
